,exp,model,N_train,M,hidden_size,optimizer,mse,nll,config,init,outlier,time
0,,DGP,750,50,[2],adam_Mxit2000,0.0409695259593,-0.475758509953,0.129,greedy,,cont.
0,,DGP,500,50,[2],adam_Mxit2000,0.00810677080621,-0.760802836397,0.106,greedy,,cont.
0,,DGP,1000,50,[2],adam_Mxit1100,0.0167984472568,-0.660183537148,0.112,greedy,,cont.
0,,DGP,1250,50,[2],adam_Mxit2000,0.0160293406428,-0.596171610236,0.117,greedy,,cont.
0,,DGP,500,75,[2],adam_Mxit2000,0.0237929259896,-0.535218700987,0.125,greedy,,cont.
0,,DGP,1000,75,[2],adam_Mxit2000,0.016340706373,-0.658332243568,0.116,greedy,,cont.
0,,DGP,1250,75,[2],adam_Mxit2000,0.0091121261037,-0.683920692218,0.115,greedy,,cont.
0,,DGP,750,75,[2],adam_Mxit2000,0.010470183019,-0.874879173072,0.089,greedy,,cont.
0,,DGP,1000,40,[2],adam_Mxit2000,0.0165191680516,-0.623110292815,0.119,greedy,,cont.
0,,DGP,500,40,[2],adam_Mxit2000,0.0535992089304,-0.375623204222,0.138,greedy,,cont.
0,,DGP,750,40,[2],adam_Mxit2000,0.0173028308162,-0.566790267926,0.123,greedy,,cont.
0,,DGP,1250,40,[2],adam_Mxit2000,0.0134389048763,-0.721378678946,0.109,greedy,,cont.
0,,DGP,500,50,[2],adam_Mxit2000,0.00712679994471,-0.945166746471,0.083,greedy,,cont.
0,,DGP,750,50,[2],adam_Mxit2000,0.00811558419609,-0.904869037774,0.089,greedy,,cont.
0,,DGP,1000,50,[2],adam_Mxit2000,0.00687499520282,-0.952916538138,0.087,greedy,,cont.
0,,DGP,1250,50,[2],adam_Mxit2000,0.00766992928691,-0.891946484526,0.095,greedy,,cont.
